"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.yourkit.an.ar.getSignature(Class) a","< 0.1","< 0.1","< 0.1","2"
"org.h2.message.DbException.traceThrowable(Throwable) DbException.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.fs.NativeBuffer.free() NativeBuffer.java","< 0.1","< 0.1","< 0.1","1"
"java.nio.Bits.unreserveMemory(long, long) Bits.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Socket$SocketInputStream.close() Socket.java","< 0.1","< 0.1","< 0.1","1"
"com.yourkit.an.ap.validateParameters(Object) a","< 0.1","< 0.1","< 0.1","7"
"java.net.Inet6Address.numericToTextFormat(byte[]) Inet6Address.java","< 0.1","< 0.1","< 0.1","2"
"sun.nio.ch.NioSocketImpl.lambda$closerFor$0(FileDescriptor) NioSocketImpl.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Inet6Address.<init>() Inet6Address.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.SocketOptionRegistry.findOption(SocketOption, ProtocolFamily) SocketOptionRegistry.java","< 0.1","< 0.1","< 0.1","1"
"com.yourkit.an.ar.appendSignature(StringBuilder, Class) a","< 0.1","< 0.1","< 0.1","2"
"java.lang.ThreadLocal$ThreadLocalMap.getEntry(ThreadLocal) ThreadLocal.java","< 0.1","< 0.1","< 0.1","5"
"java.io.IOException.<init>(String) IOException.java","< 0.1","< 0.1","< 0.1","1"
"sun.nio.ch.SocketDispatcher.close(FileDescriptor) SocketDispatcher.java","< 0.1","< 0.1","< 0.1","1"
"java.util.IdentityHashMap$KeyIterator.next() IdentityHashMap.java","< 0.1","< 0.1","< 0.1","2"
"java.util.IdentityHashMap$KeySet.iterator() IdentityHashMap.java","< 0.1","< 0.1","< 0.1","1"
"org.h2.server.web.WebServer.remove(WebThread) WebServer.java","< 0.1","< 0.1","< 0.1","1"
"java.lang.Class$ReflectionData.<init>(int) Class.java","< 0.1","< 0.1","< 0.1","3"
"java.net.Socket.getImpl() Socket.java","< 0.1","< 0.1","< 0.1","4"
"jdk.internal.misc.InnocuousThread.eraseThreadLocals() InnocuousThread.java","< 0.1","< 0.1","< 0.1","1"
"com.yourkit.an.ap.getDeclaredField(Class, String) a","< 0.1","< 0.1","< 0.1","2"
"java.net.Socket.getInetAddress() Socket.java","< 0.1","< 0.1","< 0.1","1"
"sun.net.ext.ExtendedSocketOptions.isOptionSupported(SocketOption) ExtendedSocketOptions.java","< 0.1","< 0.1","< 0.1","1"
"java.net.Inet6Address.isAnyLocalAddress() Inet6Address.java","< 0.1","< 0.1","< 0.1","1"
"java.net.InetAddress.<init>() InetAddress.java","< 0.1","< 0.1","< 0.1","1"
