"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.opensymphony.xwork2.interceptor.ModelDrivenInterceptor.intercept(ActionInvocation) ModelDrivenInterceptor.java","45950","433","0","106"
"org.apache.struts2.interceptor.FileUploadInterceptor.intercept(ActionInvocation) FileUploadInterceptor.java","45754","431","0","106"
"org.apache.struts2.interceptor.CheckboxInterceptor.intercept(ActionInvocation) CheckboxInterceptor.java","42613","402","0","106"
"org.apache.struts2.interceptor.DateTextFieldInterceptor.intercept(ActionInvocation) DateTextFieldInterceptor.java","42414","400","0","106"
"org.apache.struts2.interceptor.MultiselectInterceptor.intercept(ActionInvocation) MultiselectInterceptor.java","42208","398","0","106"
"com.opensymphony.xwork2.interceptor.StaticParametersInterceptor.intercept(ActionInvocation) StaticParametersInterceptor.java","42004","396","0","106"
"com.opensymphony.xwork2.interceptor.ParametersInterceptor.doIntercept(ActionInvocation) ParametersInterceptor.java","41530","197","0","210"
"com.opensymphony.xwork2.interceptor.ConversionErrorInterceptor.doIntercept(ActionInvocation) ConversionErrorInterceptor.java","40584","386","0","105"
"org.apache.struts2.interceptor.CoepInterceptor.intercept(ActionInvocation) CoepInterceptor.java","40390","384","0","105"
"org.apache.struts2.interceptor.CoopInterceptor.intercept(ActionInvocation) CoopInterceptor.java","40199","382","0","105"
"org.apache.struts2.interceptor.FetchMetadataInterceptor.intercept(ActionInvocation) FetchMetadataInterceptor.java","40004","380","0","105"
"org.apache.struts2.interceptor.validation.AnnotationValidationInterceptor.doIntercept(ActionInvocation) AnnotationValidationInterceptor.java","39792","378","0","105"
"com.opensymphony.xwork2.validator.ValidationInterceptor.doIntercept(ActionInvocation) ValidationInterceptor.java","39736","378","0","105"
"com.opensymphony.xwork2.validator.ValidationInterceptor.doBeforeInvocation(ActionInvocation) ValidationInterceptor.java","35152","334","0","105"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.validate(Object, String) AnnotationActionValidatorManager.java","34273","326","0.4","105"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.validate(Object, String, String) AnnotationActionValidatorManager.java","34272","326","0.7","105"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.validate(Object, String, ValidatorContext, String) AnnotationActionValidatorManager.java","34265","326","0.6","105"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.getValidators(Class, String, String) AnnotationActionValidatorManager.java","34264","326","2","105"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.buildValidatorConfigs(Class, String, boolean, Set) AnnotationActionValidatorManager.java","34254","108","12","315"
"org.eclipse.jetty.webapp.WebAppClassLoader.getResource(String) WebAppClassLoader.java","33407","2","127","16068"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.loadFile(String, Class, boolean) AnnotationActionValidatorManager.java","32753","17","19","1890"
"com.opensymphony.xwork2.util.ClassLoaderUtil.getResource(String, Class) ClassLoaderUtil.java","32723","8","39","3780"
"java.net.URLClassLoader.findResource(String) URLClassLoader.java","31389","0.9","173","32565"
"java.net.URLClassLoader$2.run() URLClassLoader.java","31159","0.9","112","32565"
"java.net.URLClassLoader$2.run() URLClassLoader.java","31046","0.9","1480","32565"
"jdk.internal.loader.URLClassPath$JarLoader.findResource(String, boolean) URLClassPath.java","30416","< 0.1","2772","801328"
"jdk.internal.loader.URLClassPath$JarLoader.getResource(String, boolean) URLClassPath.java","28079","< 0.1","4264","813990"
"java.lang.ClassLoader.getResource(String) ClassLoader.java","25435","0.5","326","47568"
"java.util.jar.JarFile.getJarEntry(String) JarFile.java","22330","< 0.1","2807","813990"
"java.util.jar.JarFile.getEntry(String) JarFile.java","19725","< 0.1","4330","814427"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.buildClassValidatorConfigs(Class, boolean) AnnotationActionValidatorManager.java","17801","18","9","945"
"com.opensymphony.xwork2.validator.AnnotationActionValidatorManager.buildAliasValidatorConfigs(Class, String, boolean) AnnotationActionValidatorManager.java","16408","17","5","945"
"org.apache.logging.log4j.spi.AbstractLogger.logMessageSafely(String, Level, Marker, Message, Throwable) AbstractLogger.java","13309","1","37","6754"
"org.apache.logging.log4j.spi.AbstractLogger.logMessageTrackRecursion(String, Level, Marker, Message, Throwable) AbstractLogger.java","13259","1","63","6754"
"java.util.zip.ZipFile.getEntry(String) ZipFile.java","10564","< 0.1","4505","864240"
"org.apache.logging.log4j.spi.AbstractLogger.getLocation(String) AbstractLogger.java","8047","1","38","6754"
"org.apache.logging.log4j.util.StackLocatorUtil.calcLocation(String) StackLocatorUtil.java","7997","1","25","6754"
"org.apache.logging.log4j.util.StackLocator.calcLocation(String) StackLocator.java","7971","1","171","6754"
"java.lang.StackStreamFactory$StackFrameTraverser.consumeFrames() StackStreamFactory.java","7305","1","37","6754"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String, Object) AbstractLogger.java","7280","1","14","3801"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Object) AbstractLogger.java","7270","1","23","4221"
